id;Label;Community;timeset
585;585;<[0,10],[1,20],[2,35],[3,35]>;<[0],[1],[2],[3]>
586;586;<[0,10]>;<[0]>
587;587;<[0,10]>;<[0]>
588;588;<[0,10],[1,24],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
589;589;<[0,10],[1,24],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
590;590;<[0,10]>;<[0]>
591;591;<[0,10],[1,24],[2,39],[3,39],[4,55]>;<[0],[1],[2],[3],[4]>
592;592;<[0,10],[1,24],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
593;593;<[0,10],[1,20],[2,35],[3,35]>;<[0],[1],[2],[3]>
594;594;<[0,10],[1,20],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
595;595;<[0,10]>;<[0]>
596;596;<[0,10],[1,20],[2,35]>;<[0],[1],[2]>
597;597;<[0,11]>;<[0]>
598;598;<[0,11],[1,21],[2,35],[3,35],[4,35]>;<[0],[1],[2],[3],[4]>
599;599;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
600;600;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
601;601;<[0,11],[1,22],[2,39]>;<[0],[1],[2]>
602;602;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
603;603;<[0,11],[1,21]>;<[0],[1]>
604;604;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
605;605;<[0,11]>;<[0]>
606;606;<[0,11],[1,21],[2,35],[3,35]>;<[0],[1],[2],[3]>
607;607;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
608;608;<[0,11]>;<[0]>
609;609;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
610;610;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
611;611;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
612;612;<[0,11],[1,22]>;<[0],[1]>
613;613;<[0,11],[1,21],[2,35],[3,35]>;<[0],[1],[2],[3]>
614;614;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
615;615;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
616;616;<[0,11],[1,21],[2,35],[3,35],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
617;617;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
618;618;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
619;619;<[0,11],[1,22],[2,35],[3,16]>;<[0],[1],[2],[3]>
620;620;<[0,11],[1,22],[2,39],[3,39],[4,39]>;<[0],[1],[2],[3],[4]>
621;621;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
622;622;<[0,11],[1,21],[2,35],[3,35],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
623;623;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
624;624;<[0,11],[1,21],[2,35],[3,4],[4,4]>;<[0],[1],[2],[3],[4]>
625;625;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
626;626;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
627;627;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
628;628;<[0,11],[1,22],[2,39],[3,39],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
629;629;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
630;630;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
631;631;<[0,11],[1,22],[2,39],[3,39],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
632;632;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
633;633;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
634;634;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
635;635;<[0,11],[1,22],[2,39],[3,39],[4,39]>;<[0],[1],[2],[3],[4]>
636;636;<[0,11]>;<[0]>
637;637;<[0,11],[1,22],[2,39]>;<[0],[1],[2]>
638;638;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
639;639;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
640;640;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
641;641;<[0,11],[1,22]>;<[0],[1]>
642;642;<[0,11]>;<[0]>
643;643;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
644;644;<[0,11],[1,21],[2,35],[3,35]>;<[0],[1],[2],[3]>
645;645;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
646;646;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
647;647;<[0,11],[1,21],[2,35],[3,16],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
648;648;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
649;649;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
650;650;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
651;651;<[0,11],[1,22]>;<[0],[1]>
652;652;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
653;653;<[0,11]>;<[0]>
654;654;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
655;655;<[0,11]>;<[0]>
656;656;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
657;657;<[0,11],[1,21],[2,35],[3,35]>;<[0],[1],[2],[3]>
658;658;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
659;659;<[0,11]>;<[0]>
660;660;<[0,11],[1,21],[2,35],[3,35]>;<[0],[1],[2],[3]>
661;661;<[0,11]>;<[0]>
662;662;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
663;663;<[0,11],[1,22]>;<[0],[1]>
664;664;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
665;665;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
666;666;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
667;667;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
668;668;<[0,11],[1,21],[2,35],[3,16],[4,16]>;<[0],[1],[2],[3],[4]>
669;669;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
670;670;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
671;671;<[0,11]>;<[0]>
672;672;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
673;673;<[0,11],[1,21],[2,35],[3,4],[4,4],[5,4]>;<[0],[1],[2],[3],[4],[5]>
674;674;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
675;675;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
676;676;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
677;677;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
678;678;<[0,11],[1,22],[2,37],[3,37]>;<[0],[1],[2],[3]>
679;679;<[0,11],[1,21],[2,35],[3,16]>;<[0],[1],[2],[3]>
680;680;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,9]>;<[0],[1],[2],[3],[4],[5]>
681;681;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,35]>;<[0],[1],[2],[3],[4],[5]>
682;682;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
683;683;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
684;684;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
685;685;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
686;686;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
687;687;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
688;688;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
689;689;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
690;690;<[0,11],[1,21],[2,35],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
691;691;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
692;692;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
693;693;<[0,11],[1,21]>;<[0],[1]>
694;694;<[0,11]>;<[0]>
695;695;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
696;696;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
697;697;<[0,11],[1,21],[2,35],[3,35],[4,35],[5,35]>;<[0],[1],[2],[3],[4],[5]>
698;698;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
699;699;<[0,11],[1,22],[2,39]>;<[0],[1],[2]>
700;700;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
701;701;<[0,11],[1,21],[2,35],[3,35],[4,35]>;<[0],[1],[2],[3],[4]>
702;702;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
703;703;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
704;704;<[0,11],[1,22],[2,39]>;<[0],[1],[2]>
705;705;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
706;706;<[0,11]>;<[0]>
707;707;<[0,11]>;<[0]>
708;708;<[0,11],[1,22],[2,39],[3,39]>;<[0],[1],[2],[3]>
709;709;<[0,11],[1,22],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
710;710;<[0,11],[1,21],[2,35]>;<[0],[1],[2]>
711;711;<[0,11],[1,22],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
712;712;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
713;713;<[0,12],[1,23]>;<[0],[1]>
714;714;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
715;715;<[0,12]>;<[0]>
716;716;<[0,12],[1,23]>;<[0],[1]>
717;717;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
718;718;<[0,12],[1,23]>;<[0],[1]>
719;719;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
720;720;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
721;721;<[0,12],[1,16]>;<[0],[1]>
722;722;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
723;723;<[0,12],[1,16]>;<[0],[1]>
724;724;<[0,12],[1,16],[2,16],[3,16],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
725;725;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
726;726;<[0,12],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
727;727;<[0,12],[1,23],[2,39],[3,39]>;<[0],[1],[2],[3]>
728;728;<[0,12],[1,23],[2,39]>;<[0],[1],[2]>
729;729;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
730;730;<[0,12]>;<[0]>
731;731;<[0,12],[1,23],[2,39]>;<[0],[1],[2]>
732;732;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
733;733;<[0,12],[1,23],[2,39],[3,39],[4,39]>;<[0],[1],[2],[3],[4]>
734;734;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
735;735;<[0,12],[1,23]>;<[0],[1]>
736;736;<[0,12]>;<[0]>
737;737;<[0,12],[1,13],[2,13]>;<[0],[1],[2]>
738;738;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,8]>;<[0],[1],[2],[3],[4],[5]>
739;739;<[0,12],[1,13],[2,13],[3,13],[4,64]>;<[0],[1],[2],[3],[4]>
740;740;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
741;741;<[0,12],[1,16],[2,16],[3,16]>;<[0],[1],[2],[3]>
742;742;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
743;743;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
744;744;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
745;745;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
746;746;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
747;747;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
748;748;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
749;749;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
750;750;<[0,12]>;<[0]>
751;751;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
752;752;<[0,12],[1,13],[2,13]>;<[0],[1],[2]>
753;753;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
754;754;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
755;755;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
756;756;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
757;757;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
758;758;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
759;759;<[0,12],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
760;760;<[0,12],[1,16],[2,16]>;<[0],[1],[2]>
761;761;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
762;762;<[0,12],[1,13],[2,13]>;<[0],[1],[2]>
763;763;<[0,12]>;<[0]>
764;764;<[0,12],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
765;765;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
766;766;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,9]>;<[0],[1],[2],[3],[4],[5]>
767;767;<[0,12]>;<[0]>
768;768;<[0,12],[1,16],[2,16],[3,16]>;<[0],[1],[2],[3]>
769;769;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
770;770;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
771;771;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
772;772;<[0,12],[1,23],[2,39],[3,39],[4,55]>;<[0],[1],[2],[3],[4]>
773;773;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
774;774;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
775;775;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
776;776;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
777;777;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
778;778;<[0,12],[1,16],[2,16],[3,16]>;<[0],[1],[2],[3]>
779;779;<[0,12],[1,13]>;<[0],[1]>
780;780;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
781;781;<[0,12]>;<[0]>
782;782;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
783;783;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
784;784;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
785;785;<[0,12],[1,23],[2,39],[3,39],[4,55]>;<[0],[1],[2],[3],[4]>
786;786;<[0,12]>;<[0]>
787;787;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
788;788;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
789;789;<[0,12],[1,23],[2,39],[3,39],[4,55],[5,39]>;<[0],[1],[2],[3],[4],[5]>
790;790;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
791;791;<[0,12],[1,13]>;<[0],[1]>
792;792;<[0,12],[1,16]>;<[0],[1]>
793;793;<[0,12],[1,23],[2,39]>;<[0],[1],[2]>
794;794;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,9]>;<[0],[1],[2],[3],[4],[5]>
795;795;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
796;796;<[0,12],[1,23]>;<[0],[1]>
797;797;<[0,12],[1,23],[2,39],[3,39]>;<[0],[1],[2],[3]>
798;798;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
799;799;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
800;800;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
801;801;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
802;802;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
803;803;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
804;804;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
805;805;<[0,12],[1,23]>;<[0],[1]>
806;806;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
807;807;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
808;808;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
809;809;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
810;810;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,9]>;<[0],[1],[2],[3],[4],[5]>
811;811;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
812;812;<[0,12],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
813;813;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
814;814;<[0,12]>;<[0]>
815;815;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
816;816;<[0,12],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
817;817;<[0,12]>;<[0]>
818;818;<[0,12],[1,23],[2,39],[3,39],[4,39]>;<[0],[1],[2],[3],[4]>
819;819;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
820;820;<[0,12],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
821;821;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
822;822;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
823;823;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
824;824;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,16]>;<[0],[1],[2],[3],[4],[5]>
825;825;<[0,12],[1,23]>;<[0],[1]>
826;826;<[0,12],[1,23],[2,39]>;<[0],[1],[2]>
827;827;<[0,12],[1,16],[2,16],[3,16],[4,16],[5,9]>;<[0],[1],[2],[3],[4],[5]>
828;828;<[0,12],[1,23],[2,39],[3,39],[4,39],[5,39]>;<[0],[1],[2],[3],[4],[5]>
829;829;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
830;830;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
831;831;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
832;832;<[0,13],[1,13],[2,13],[3,13]>;<[0],[1],[2],[3]>
833;833;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,51]>;<[0],[1],[2],[3],[4],[5]>
834;834;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
835;835;<[0,13]>;<[0]>
836;836;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
837;837;<[0,13],[1,13]>;<[0],[1]>
838;838;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
839;839;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
840;840;<[0,13]>;<[0]>
841;841;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
842;842;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
843;843;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
844;844;<[0,13],[1,13],[2,13],[3,13],[4,53]>;<[0],[1],[2],[3],[4]>
845;845;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
846;846;<[0,13],[1,13]>;<[0],[1]>
847;847;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
848;848;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
849;849;<[0,13],[1,13]>;<[0],[1]>
850;850;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
851;851;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
852;852;<[0,13],[1,13]>;<[0],[1]>
853;853;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
854;854;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
855;855;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
856;856;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
857;857;<[0,13]>;<[0]>
858;858;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
859;859;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
860;860;<[0,13],[1,13],[2,13],[3,44],[4,51],[5,51]>;<[0],[1],[2],[3],[4],[5]>
861;861;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
862;862;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
863;863;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
864;864;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
865;865;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
866;866;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
867;867;<[0,13]>;<[0]>
868;868;<[0,13]>;<[0]>
869;869;<[0,13],[1,13],[2,13],[3,13],[4,64]>;<[0],[1],[2],[3],[4]>
870;870;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
871;871;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
872;872;<[0,13],[1,13]>;<[0],[1]>
873;873;<[0,13],[1,13]>;<[0],[1]>
874;874;<[0,13],[1,13],[2,13]>;<[0],[1],[2]>
875;875;<[0,13],[1,13],[2,13],[3,13],[4,64]>;<[0],[1],[2],[3],[4]>
876;876;<[0,13],[1,13],[2,13],[3,13],[4,53],[5,53]>;<[0],[1],[2],[3],[4],[5]>
877;877;<[0,13],[1,13],[2,13],[3,13],[4,64]>;<[0],[1],[2],[3],[4]>
878;878;<[0,13]>;<[0]>
879;879;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
880;880;<[0,13]>;<[0]>
881;881;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
882;882;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
883;883;<[0,13],[1,13],[2,13],[3,13],[4,64],[5,64]>;<[0],[1],[2],[3],[4],[5]>
