Source;Target;Type;Id;timeset
163;166;Undirected;4314;<[1]>
163;164;Undirected;4315;<[1]>
163;158;Undirected;4316;<[1]>
163;167;Undirected;4317;<[1]>
163;149;Undirected;4318;<[1]>
163;83;Undirected;4319;<[1]>
163;211;Undirected;4320;<[1]>
163;4;Undirected;4321;<[1]>
169;146;Undirected;4322;<[1]>
169;157;Undirected;4323;<[1]>
169;160;Undirected;4324;<[1]>
169;156;Undirected;4325;<[1]>
169;150;Undirected;4326;<[1]>
169;165;Undirected;4327;<[1]>
169;94;Undirected;4328;<[1]>
169;13;Undirected;4329;<[1]>
169;60;Undirected;4330;<[1]>
160;146;Undirected;4331;<[1]>
160;151;Undirected;4332;<[1]>
160;157;Undirected;4333;<[1]>
160;169;Undirected;4334;<[1]>
160;150;Undirected;4335;<[1]>
160;156;Undirected;4336;<[1]>
160;165;Undirected;4337;<[1]>
160;56;Undirected;4338;<[1]>
160;210;Undirected;4339;<[1]>
160;42;Undirected;4340;<[1]>
152;146;Undirected;4341;<[1]>
152;147;Undirected;4342;<[1]>
152;154;Undirected;4343;<[1]>
152;163;Undirected;4344;<[1]>
152;155;Undirected;4345;<[1]>
152;164;Undirected;4346;<[1]>
152;148;Undirected;4347;<[1]>
152;149;Undirected;4348;<[1]>
152;167;Undirected;4349;<[1]>
152;151;Undirected;4350;<[1]>
152;158;Undirected;4351;<[1]>
152;159;Undirected;4352;<[1]>
152;77;Undirected;4353;<[1]>
152;113;Undirected;4354;<[1]>
152;73;Undirected;4355;<[1]>
150;157;Undirected;4356;<[1]>
150;160;Undirected;4357;<[1]>
150;169;Undirected;4358;<[1]>
150;156;Undirected;4359;<[1]>
150;165;Undirected;4360;<[1]>
150;149;Undirected;4361;<[1]>
150;100;Undirected;4362;<[1]>
150;7;Undirected;4363;<[1]>
150;85;Undirected;4364;<[1]>
195;189;Undirected;4365;<[1]>
195;185;Undirected;4366;<[1]>
195;191;Undirected;4367;<[1]>
195;173;Undirected;4368;<[1]>
195;172;Undirected;4369;<[1]>
195;187;Undirected;4370;<[1]>
195;188;Undirected;4371;<[1]>
195;202;Undirected;4372;<[1]>
195;186;Undirected;4373;<[1]>
195;181;Undirected;4374;<[1]>
195;67;Undirected;4375;<[1]>
195;115;Undirected;4376;<[1]>
195;15;Undirected;4377;<[1]>
198;193;Undirected;4378;<[1]>
198;177;Undirected;4379;<[1]>
198;176;Undirected;4380;<[1]>
198;183;Undirected;4381;<[1]>
198;182;Undirected;4382;<[1]>
198;190;Undirected;4383;<[1]>
198;47;Undirected;4384;<[1]>
198;94;Undirected;4385;<[1]>
198;42;Undirected;4386;<[1]>
197;189;Undirected;4387;<[1]>
197;185;Undirected;4388;<[1]>
197;186;Undirected;4389;<[1]>
197;184;Undirected;4390;<[1]>
197;193;Undirected;4391;<[1]>
197;178;Undirected;4392;<[1]>
197;174;Undirected;4393;<[1]>
197;40;Undirected;4394;<[1]>
197;203;Undirected;4395;<[1]>
197;15;Undirected;4396;<[1]>
183;196;Undirected;4397;<[1]>
183;198;Undirected;4398;<[1]>
183;190;Undirected;4399;<[1]>
183;210;Undirected;4400;<[1]>
183;182;Undirected;4401;<[1]>
183;192;Undirected;4402;<[1]>
183;25;Undirected;4403;<[1]>
183;24;Undirected;4404;<[1]>
183;58;Undirected;4405;<[1]>
193;189;Undirected;4406;<[1]>
193;197;Undirected;4407;<[1]>
193;176;Undirected;4408;<[1]>
193;178;Undirected;4409;<[1]>
193;190;Undirected;4410;<[1]>
193;198;Undirected;4411;<[1]>
193;174;Undirected;4412;<[1]>
193;46;Undirected;4413;<[1]>
193;88;Undirected;4414;<[1]>
193;200;Undirected;4415;<[1]>
185;189;Undirected;4416;<[1]>
185;172;Undirected;4417;<[1]>
185;173;Undirected;4418;<[1]>
185;195;Undirected;4419;<[1]>
185;180;Undirected;4420;<[1]>
185;187;Undirected;4421;<[1]>
185;182;Undirected;4422;<[1]>
185;197;Undirected;4423;<[1]>
185;191;Undirected;4424;<[1]>
185;181;Undirected;4425;<[1]>
185;202;Undirected;4426;<[1]>
185;184;Undirected;4427;<[1]>
185;186;Undirected;4428;<[1]>
185;194;Undirected;4429;<[1]>
185;175;Undirected;4430;<[1]>
185;122;Undirected;4431;<[1]>
185;208;Undirected;4432;<[1]>
185;58;Undirected;4433;<[1]>
176;191;Undirected;4434;<[1]>
176;172;Undirected;4435;<[1]>
176;187;Undirected;4436;<[1]>
176;196;Undirected;4437;<[1]>
176;193;Undirected;4438;<[1]>
176;177;Undirected;4439;<[1]>
176;198;Undirected;4440;<[1]>
176;9;Undirected;4441;<[1]>
176;27;Undirected;4442;<[1]>
176;55;Undirected;4443;<[1]>
188;189;Undirected;4444;<[1]>
188;191;Undirected;4445;<[1]>
188;173;Undirected;4446;<[1]>
188;172;Undirected;4447;<[1]>
188;187;Undirected;4448;<[1]>
188;180;Undirected;4449;<[1]>
188;195;Undirected;4450;<[1]>
188;194;Undirected;4451;<[1]>
188;202;Undirected;4452;<[1]>
188;181;Undirected;4453;<[1]>
188;210;Undirected;4454;<[1]>
188;24;Undirected;4455;<[1]>
188;87;Undirected;4456;<[1]>
188;85;Undirected;4457;<[1]>
200;79;Undirected;4458;<[1]>
200;71;Undirected;4459;<[1]>
200;80;Undirected;4460;<[1]>
200;65;Undirected;4461;<[1]>
200;64;Undirected;4462;<[1]>
200;69;Undirected;4463;<[1]>
200;193;Undirected;4464;<[1]>
200;123;Undirected;4465;<[1]>
16;168;Undirected;4466;<[1]>
16;17;Undirected;4467;<[1]>
16;18;Undirected;4468;<[1]>
16;161;Undirected;4469;<[1]>
16;12;Undirected;4470;<[1]>
16;14;Undirected;4471;<[1]>
16;22;Undirected;4472;<[1]>
16;190;Undirected;4473;<[1]>
16;31;Undirected;4474;<[1]>
31;28;Undirected;4475;<[1]>
31;26;Undirected;4476;<[1]>
31;30;Undirected;4477;<[1]>
31;29;Undirected;4478;<[1]>
31;34;Undirected;4479;<[1]>
31;23;Undirected;4480;<[1]>
31;208;Undirected;4481;<[1]>
31;16;Undirected;4482;<[1]>
31;142;Undirected;4483;<[1]>
45;211;Undirected;4484;<[1]>
45;41;Undirected;4485;<[1]>
45;35;Undirected;4486;<[1]>
45;42;Undirected;4487;<[1]>
45;44;Undirected;4488;<[1]>
45;36;Undirected;4489;<[1]>
45;37;Undirected;4490;<[1]>
45;75;Undirected;4491;<[1]>
45;68;Undirected;4492;<[1]>
61;59;Undirected;4493;<[1]>
61;48;Undirected;4494;<[1]>
61;52;Undirected;4495;<[1]>
61;114;Undirected;4496;<[1]>
61;54;Undirected;4497;<[1]>
61;56;Undirected;4498;<[1]>
61;53;Undirected;4499;<[1]>
61;73;Undirected;4500;<[1]>
61;113;Undirected;4501;<[1]>
57;59;Undirected;4502;<[1]>
57;47;Undirected;4503;<[1]>
57;53;Undirected;4504;<[1]>
57;60;Undirected;4505;<[1]>
57;199;Undirected;4506;<[1]>
57;50;Undirected;4507;<[1]>
57;71;Undirected;4508;<[1]>
57;161;Undirected;4509;<[1]>
54;59;Undirected;4510;<[1]>
54;48;Undirected;4511;<[1]>
54;58;Undirected;4512;<[1]>
54;49;Undirected;4513;<[1]>
54;47;Undirected;4514;<[1]>
54;52;Undirected;4515;<[1]>
54;114;Undirected;4516;<[1]>
54;61;Undirected;4517;<[1]>
54;162;Undirected;4518;<[1]>
54;68;Undirected;4519;<[1]>
48;59;Undirected;4520;<[1]>
48;58;Undirected;4521;<[1]>
48;47;Undirected;4522;<[1]>
48;52;Undirected;4523;<[1]>
48;49;Undirected;4524;<[1]>
48;114;Undirected;4525;<[1]>
48;61;Undirected;4526;<[1]>
48;54;Undirected;4527;<[1]>
48;55;Undirected;4528;<[1]>
48;51;Undirected;4529;<[1]>
48;53;Undirected;4530;<[1]>
48;86;Undirected;4531;<[1]>
48;99;Undirected;4532;<[1]>
75;69;Undirected;4533;<[1]>
75;64;Undirected;4534;<[1]>
75;77;Undirected;4535;<[1]>
75;78;Undirected;4536;<[1]>
75;73;Undirected;4537;<[1]>
75;74;Undirected;4538;<[1]>
75;68;Undirected;4539;<[1]>
75;63;Undirected;4540;<[1]>
75;62;Undirected;4541;<[1]>
75;70;Undirected;4542;<[1]>
75;66;Undirected;4543;<[1]>
75;203;Undirected;4544;<[1]>
75;45;Undirected;4545;<[1]>
73;69;Undirected;4546;<[1]>
73;64;Undirected;4547;<[1]>
73;77;Undirected;4548;<[1]>
73;78;Undirected;4549;<[1]>
73;62;Undirected;4550;<[1]>
73;75;Undirected;4551;<[1]>
73;63;Undirected;4552;<[1]>
73;74;Undirected;4553;<[1]>
73;68;Undirected;4554;<[1]>
73;206;Undirected;4555;<[1]>
73;66;Undirected;4556;<[1]>
73;70;Undirected;4557;<[1]>
73;152;Undirected;4558;<[1]>
73;61;Undirected;4559;<[1]>
71;69;Undirected;4560;<[1]>
71;77;Undirected;4561;<[1]>
71;79;Undirected;4562;<[1]>
71;65;Undirected;4563;<[1]>
71;80;Undirected;4564;<[1]>
71;200;Undirected;4565;<[1]>
71;209;Undirected;4566;<[1]>
71;74;Undirected;4567;<[1]>
71;72;Undirected;4568;<[1]>
71;57;Undirected;4569;<[1]>
68;69;Undirected;4570;<[1]>
68;64;Undirected;4571;<[1]>
68;77;Undirected;4572;<[1]>
68;78;Undirected;4573;<[1]>
68;73;Undirected;4574;<[1]>
68;75;Undirected;4575;<[1]>
68;63;Undirected;4576;<[1]>
68;74;Undirected;4577;<[1]>
68;66;Undirected;4578;<[1]>
68;67;Undirected;4579;<[1]>
68;62;Undirected;4580;<[1]>
68;45;Undirected;4581;<[1]>
68;54;Undirected;4582;<[1]>
96;92;Undirected;4583;<[1]>
96;88;Undirected;4584;<[1]>
96;90;Undirected;4585;<[1]>
96;95;Undirected;4586;<[1]>
96;85;Undirected;4587;<[1]>
96;84;Undirected;4588;<[1]>
96;81;Undirected;4589;<[1]>
96;97;Undirected;4590;<[1]>
96;72;Undirected;4591;<[1]>
96;99;Undirected;4592;<[1]>
96;13;Undirected;4593;<[1]>
96;107;Undirected;4594;<[1]>
85;92;Undirected;4595;<[1]>
85;88;Undirected;4596;<[1]>
85;90;Undirected;4597;<[1]>
85;86;Undirected;4598;<[1]>
85;81;Undirected;4599;<[1]>
85;84;Undirected;4600;<[1]>
85;97;Undirected;4601;<[1]>
85;96;Undirected;4602;<[1]>
85;82;Undirected;4603;<[1]>
85;93;Undirected;4604;<[1]>
85;99;Undirected;4605;<[1]>
85;100;Undirected;4606;<[1]>
85;150;Undirected;4607;<[1]>
85;188;Undirected;4608;<[1]>
113;201;Undirected;4609;<[1]>
113;107;Undirected;4610;<[1]>
113;112;Undirected;4611;<[1]>
113;105;Undirected;4612;<[1]>
113;101;Undirected;4613;<[1]>
113;106;Undirected;4614;<[1]>
113;110;Undirected;4615;<[1]>
113;104;Undirected;4616;<[1]>
113;111;Undirected;4617;<[1]>
113;109;Undirected;4618;<[1]>
113;117;Undirected;4619;<[1]>
113;103;Undirected;4620;<[1]>
113;118;Undirected;4621;<[1]>
113;204;Undirected;4622;<[1]>
113;116;Undirected;4623;<[1]>
113;152;Undirected;4624;<[1]>
113;61;Undirected;4625;<[1]>
109;201;Undirected;4626;<[1]>
109;113;Undirected;4627;<[1]>
109;112;Undirected;4628;<[1]>
109;107;Undirected;4629;<[1]>
109;104;Undirected;4630;<[1]>
109;101;Undirected;4631;<[1]>
109;105;Undirected;4632;<[1]>
109;110;Undirected;4633;<[1]>
109;103;Undirected;4634;<[1]>
109;204;Undirected;4635;<[1]>
109;25;Undirected;4636;<[1]>
109;82;Undirected;4637;<[1]>
123;135;Undirected;4638;<[1]>
123;141;Undirected;4639;<[1]>
123;121;Undirected;4640;<[1]>
123;137;Undirected;4641;<[1]>
123;126;Undirected;4642;<[1]>
123;124;Undirected;4643;<[1]>
123;143;Undirected;4644;<[1]>
123;128;Undirected;4645;<[1]>
123;144;Undirected;4646;<[1]>
123;127;Undirected;4647;<[1]>
123;200;Undirected;4648;<[1]>
123;207;Undirected;4649;<[1]>
142;121;Undirected;4650;<[1]>
142;125;Undirected;4651;<[1]>
142;140;Undirected;4652;<[1]>
142;136;Undirected;4653;<[1]>
142;132;Undirected;4654;<[1]>
142;122;Undirected;4655;<[1]>
142;138;Undirected;4656;<[1]>
142;144;Undirected;4657;<[1]>
142;208;Undirected;4658;<[1]>
142;31;Undirected;4659;<[1]>
161;168;Undirected;4660;<[1]>
161;17;Undirected;4661;<[1]>
161;18;Undirected;4662;<[1]>
161;14;Undirected;4663;<[1]>
161;207;Undirected;4664;<[1]>
161;16;Undirected;4665;<[1]>
161;21;Undirected;4666;<[1]>
161;162;Undirected;4667;<[1]>
161;13;Undirected;4668;<[1]>
161;15;Undirected;4669;<[1]>
161;57;Undirected;4670;<[1]>
161;11;Undirected;4671;<[1]>
157;147;Undirected;4672;<[1]>
157;166;Undirected;4673;<[1]>
157;160;Undirected;4674;<[1]>
157;150;Undirected;4675;<[1]>
157;169;Undirected;4676;<[1]>
157;156;Undirected;4677;<[1]>
157;165;Undirected;4678;<[1]>
157;155;Undirected;4679;<[1]>
157;88;Undirected;4680;<[1]>
157;107;Undirected;4681;<[1]>
166;154;Undirected;4682;<[1]>
166;148;Undirected;4683;<[1]>
166;163;Undirected;4684;<[1]>
166;164;Undirected;4685;<[1]>
166;153;Undirected;4686;<[1]>
166;167;Undirected;4687;<[1]>
166;157;Undirected;4688;<[1]>
166;149;Undirected;4689;<[1]>
166;151;Undirected;4690;<[1]>
166;189;Undirected;4691;<[1]>
166;87;Undirected;4692;<[1]>
149;146;Undirected;4693;<[1]>
149;147;Undirected;4694;<[1]>
149;150;Undirected;4695;<[1]>
149;152;Undirected;4696;<[1]>
149;148;Undirected;4697;<[1]>
149;155;Undirected;4698;<[1]>
149;163;Undirected;4699;<[1]>
149;153;Undirected;4700;<[1]>
149;166;Undirected;4701;<[1]>
149;77;Undirected;4702;<[1]>
149;3;Undirected;4703;<[1]>
190;193;Undirected;4704;<[1]>
190;177;Undirected;4705;<[1]>
190;198;Undirected;4706;<[1]>
190;183;Undirected;4707;<[1]>
190;182;Undirected;4708;<[1]>
190;210;Undirected;4709;<[1]>
190;107;Undirected;4710;<[1]>
190;16;Undirected;4711;<[1]>
206;69;Undirected;4712;<[1]>
206;64;Undirected;4713;<[1]>
206;77;Undirected;4714;<[1]>
206;78;Undirected;4715;<[1]>
206;73;Undirected;4716;<[1]>
206;74;Undirected;4717;<[1]>
206;70;Undirected;4718;<[1]>
206;80;Undirected;4719;<[1]>
206;35;Undirected;4720;<[1]>
207;168;Undirected;4721;<[1]>
207;17;Undirected;4722;<[1]>
207;18;Undirected;4723;<[1]>
207;161;Undirected;4724;<[1]>
207;12;Undirected;4725;<[1]>
207;162;Undirected;4726;<[1]>
207;21;Undirected;4727;<[1]>
207;123;Undirected;4728;<[1]>
3;1;Undirected;4729;<[1]>
3;6;Undirected;4730;<[1]>
3;4;Undirected;4731;<[1]>
3;8;Undirected;4732;<[1]>
3;7;Undirected;4733;<[1]>
3;11;Undirected;4734;<[1]>
3;9;Undirected;4735;<[1]>
3;2;Undirected;4736;<[1]>
3;149;Undirected;4737;<[1]>
11;1;Undirected;4738;<[1]>
11;6;Undirected;4739;<[1]>
11;10;Undirected;4740;<[1]>
11;4;Undirected;4741;<[1]>
11;3;Undirected;4742;<[1]>
11;7;Undirected;4743;<[1]>
11;9;Undirected;4744;<[1]>
11;161;Undirected;4745;<[1]>
21;168;Undirected;4746;<[1]>
21;17;Undirected;4747;<[1]>
21;18;Undirected;4748;<[1]>
21;161;Undirected;4749;<[1]>
21;12;Undirected;4750;<[1]>
21;162;Undirected;4751;<[1]>
21;207;Undirected;4752;<[1]>
21;79;Undirected;4753;<[1]>
18;168;Undirected;4754;<[1]>
18;17;Undirected;4755;<[1]>
18;162;Undirected;4756;<[1]>
18;16;Undirected;4757;<[1]>
18;207;Undirected;4758;<[1]>
18;14;Undirected;4759;<[1]>
18;161;Undirected;4760;<[1]>
18;12;Undirected;4761;<[1]>
18;13;Undirected;4762;<[1]>
18;21;Undirected;4763;<[1]>
18;15;Undirected;4764;<[1]>
18;33;Undirected;4765;<[1]>
33;28;Undirected;4766;<[1]>
33;26;Undirected;4767;<[1]>
33;30;Undirected;4768;<[1]>
33;29;Undirected;4769;<[1]>
33;32;Undirected;4770;<[1]>
33;24;Undirected;4771;<[1]>
33;27;Undirected;4772;<[1]>
33;23;Undirected;4773;<[1]>
33;18;Undirected;4774;<[1]>
35;211;Undirected;4775;<[1]>
35;41;Undirected;4776;<[1]>
35;45;Undirected;4777;<[1]>
35;36;Undirected;4778;<[1]>
35;40;Undirected;4779;<[1]>
35;42;Undirected;4780;<[1]>
35;46;Undirected;4781;<[1]>
35;44;Undirected;4782;<[1]>
35;39;Undirected;4783;<[1]>
35;38;Undirected;4784;<[1]>
35;206;Undirected;4785;<[1]>
79;69;Undirected;4786;<[1]>
79;64;Undirected;4787;<[1]>
79;77;Undirected;4788;<[1]>
79;70;Undirected;4789;<[1]>
79;71;Undirected;4790;<[1]>
79;80;Undirected;4791;<[1]>
79;200;Undirected;4792;<[1]>
79;65;Undirected;4793;<[1]>
79;21;Undirected;4794;<[1]>
80;69;Undirected;4795;<[1]>
80;64;Undirected;4796;<[1]>
80;206;Undirected;4797;<[1]>
80;79;Undirected;4798;<[1]>
80;71;Undirected;4799;<[1]>
80;65;Undirected;4800;<[1]>
80;200;Undirected;4801;<[1]>
80;78;Undirected;4802;<[1]>
80;140;Undirected;4803;<[1]>
99;92;Undirected;4804;<[1]>
99;88;Undirected;4805;<[1]>
99;85;Undirected;4806;<[1]>
99;84;Undirected;4807;<[1]>
99;81;Undirected;4808;<[1]>
99;86;Undirected;4809;<[1]>
99;96;Undirected;4810;<[1]>
99;48;Undirected;4811;<[1]>
86;92;Undirected;4812;<[1]>
86;88;Undirected;4813;<[1]>
86;90;Undirected;4814;<[1]>
86;95;Undirected;4815;<[1]>
86;85;Undirected;4816;<[1]>
86;81;Undirected;4817;<[1]>
86;82;Undirected;4818;<[1]>
86;97;Undirected;4819;<[1]>
86;99;Undirected;4820;<[1]>
86;72;Undirected;4821;<[1]>
86;83;Undirected;4822;<[1]>
86;48;Undirected;4823;<[1]>
114;59;Undirected;4824;<[1]>
114;48;Undirected;4825;<[1]>
114;58;Undirected;4826;<[1]>
114;49;Undirected;4827;<[1]>
114;47;Undirected;4828;<[1]>
114;56;Undirected;4829;<[1]>
114;54;Undirected;4830;<[1]>
114;61;Undirected;4831;<[1]>
114;51;Undirected;4832;<[1]>
114;136;Undirected;4833;<[1]>
137;131;Undirected;4834;<[1]>
137;135;Undirected;4835;<[1]>
137;129;Undirected;4836;<[1]>
137;121;Undirected;4837;<[1]>
137;123;Undirected;4838;<[1]>
137;126;Undirected;4839;<[1]>
137;127;Undirected;4840;<[1]>
137;124;Undirected;4841;<[1]>
137;125;Undirected;4842;<[1]>
137;144;Undirected;4843;<[1]>
137;196;Undirected;4844;<[1]>
140;125;Undirected;4845;<[1]>
140;133;Undirected;4846;<[1]>
140;142;Undirected;4847;<[1]>
140;122;Undirected;4848;<[1]>
140;134;Undirected;4849;<[1]>
140;128;Undirected;4850;<[1]>
140;136;Undirected;4851;<[1]>
140;138;Undirected;4852;<[1]>
140;80;Undirected;4853;<[1]>
136;131;Undirected;4854;<[1]>
136;143;Undirected;4855;<[1]>
136;140;Undirected;4856;<[1]>
136;133;Undirected;4857;<[1]>
136;122;Undirected;4858;<[1]>
136;142;Undirected;4859;<[1]>
136;144;Undirected;4860;<[1]>
136;128;Undirected;4861;<[1]>
136;114;Undirected;4862;<[1]>
168;18;Undirected;4863;<[1]>
168;16;Undirected;4864;<[1]>
168;17;Undirected;4865;<[1]>
168;12;Undirected;4866;<[1]>
168;14;Undirected;4867;<[1]>
168;162;Undirected;4868;<[1]>
168;207;Undirected;4869;<[1]>
168;161;Undirected;4870;<[1]>
168;21;Undirected;4871;<[1]>
168;22;Undirected;4872;<[1]>
168;13;Undirected;4873;<[1]>
168;15;Undirected;4874;<[1]>
168;120;Undirected;4875;<[1]>
168;170;Undirected;4876;<[1]>
168;186;Undirected;4877;<[1]>
162;168;Undirected;4878;<[1]>
162;17;Undirected;4879;<[1]>
162;18;Undirected;4880;<[1]>
162;161;Undirected;4881;<[1]>
162;12;Undirected;4882;<[1]>
162;14;Undirected;4883;<[1]>
162;207;Undirected;4884;<[1]>
162;21;Undirected;4885;<[1]>
162;54;Undirected;4886;<[1]>
196;189;Undirected;4887;<[1]>
196;172;Undirected;4888;<[1]>
196;180;Undirected;4889;<[1]>
196;178;Undirected;4890;<[1]>
196;174;Undirected;4891;<[1]>
196;176;Undirected;4892;<[1]>
196;183;Undirected;4893;<[1]>
196;137;Undirected;4894;<[1]>
186;189;Undirected;4895;<[1]>
186;185;Undirected;4896;<[1]>
186;173;Undirected;4897;<[1]>
186;195;Undirected;4898;<[1]>
186;175;Undirected;4899;<[1]>
186;202;Undirected;4900;<[1]>
186;178;Undirected;4901;<[1]>
186;197;Undirected;4902;<[1]>
186;168;Undirected;4903;<[1]>
204;201;Undirected;4904;<[1]>
204;113;Undirected;4905;<[1]>
204;112;Undirected;4906;<[1]>
204;107;Undirected;4907;<[1]>
204;109;Undirected;4908;<[1]>
204;106;Undirected;4909;<[1]>
204;104;Undirected;4910;<[1]>
204;118;Undirected;4911;<[1]>
41;211;Undirected;4912;<[1]>
41;44;Undirected;4913;<[1]>
41;40;Undirected;4914;<[1]>
41;36;Undirected;4915;<[1]>
41;38;Undirected;4916;<[1]>
41;45;Undirected;4917;<[1]>
41;46;Undirected;4918;<[1]>
41;35;Undirected;4919;<[1]>
41;39;Undirected;4920;<[1]>
41;37;Undirected;4921;<[1]>
154;146;Undirected;4922;<[1]>
154;147;Undirected;4923;<[1]>
154;159;Undirected;4924;<[1]>
154;152;Undirected;4925;<[1]>
154;167;Undirected;4926;<[1]>
154;163;Undirected;4927;<[1]>
154;153;Undirected;4928;<[1]>
154;166;Undirected;4929;<[1]>
154;155;Undirected;4930;<[1]>
154;151;Undirected;4931;<[1]>
154;158;Undirected;4932;<[1]>
154;156;Undirected;4933;<[1]>
131;125;Undirected;4934;<[2]>
131;121;Undirected;4935;<[2]>
131;127;Undirected;4936;<[2]>
131;132;Undirected;4937;<[2]>
131;126;Undirected;4938;<[2]>
131;139;Undirected;4939;<[2]>
131;143;Undirected;4940;<[2]>
131;124;Undirected;4941;<[2]>
131;123;Undirected;4942;<[2]>
131;135;Undirected;4943;<[2]>
131;4;Undirected;4944;<[2]>
131;49;Undirected;4945;<[2]>
131;146;Undirected;4946;<[2]>
131;167;Undirected;4947;<[2]>
131;58;Undirected;4948;<[2]>
131;28;Undirected;4949;<[2]>
131;14;Undirected;4950;<[2]>
131;175;Undirected;4951;<[2]>
131;91;Undirected;4952;<[2]>
131;29;Undirected;4953;<[2]>
131;92;Undirected;4954;<[2]>
131;105;Undirected;4955;<[2]>
57;53;Undirected;4956;<[2]>
57;49;Undirected;4957;<[2]>
57;56;Undirected;4958;<[2]>
57;51;Undirected;4959;<[2]>
57;61;Undirected;4960;<[2]>
57;50;Undirected;4961;<[2]>
57;199;Undirected;4962;<[2]>
57;59;Undirected;4963;<[2]>
57;114;Undirected;4964;<[2]>
57;60;Undirected;4965;<[2]>
57;96;Undirected;4966;<[2]>
57;39;Undirected;4967;<[2]>
57;167;Undirected;4968;<[2]>
57;161;Undirected;4969;<[2]>
57;65;Undirected;4970;<[2]>
57;10;Undirected;4971;<[2]>
57;38;Undirected;4972;<[2]>
57;176;Undirected;4973;<[2]>
57;69;Undirected;4974;<[2]>
28;32;Undirected;4975;<[2]>
28;23;Undirected;4976;<[2]>
28;25;Undirected;4977;<[2]>
28;24;Undirected;4978;<[2]>
28;210;Undirected;4979;<[2]>
28;33;Undirected;4980;<[2]>
28;131;Undirected;4981;<[2]>
28;65;Undirected;4982;<[2]>
28;90;Undirected;4983;<[2]>
28;113;Undirected;4984;<[2]>
28;100;Undirected;4985;<[2]>
28;188;Undirected;4986;<[2]>
28;86;Undirected;4987;<[2]>
28;121;Undirected;4988;<[2]>
49;53;Undirected;4989;<[2]>
49;114;Undirected;4990;<[2]>
49;56;Undirected;4991;<[2]>
49;199;Undirected;4992;<[2]>
49;58;Undirected;4993;<[2]>
49;57;Undirected;4994;<[2]>
49;50;Undirected;4995;<[2]>
49;51;Undirected;4996;<[2]>
49;60;Undirected;4997;<[2]>
49;59;Undirected;4998;<[2]>
49;61;Undirected;4999;<[2]>
49;131;Undirected;5000;<[2]>
49;167;Undirected;5001;<[2]>
49;151;Undirected;5002;<[2]>
49;95;Undirected;5003;<[2]>
49;65;Undirected;5004;<[2]>
49;147;Undirected;5005;<[2]>
49;152;Undirected;5006;<[2]>
49;184;Undirected;5007;<[2]>
59;53;Undirected;5008;<[2]>
59;49;Undirected;5009;<[2]>
59;57;Undirected;5010;<[2]>
59;56;Undirected;5011;<[2]>
59;58;Undirected;5012;<[2]>
59;50;Undirected;5013;<[2]>
59;61;Undirected;5014;<[2]>
59;184;Undirected;5015;<[2]>
59;69;Undirected;5016;<[2]>
59;149;Undirected;5017;<[2]>
59;105;Undirected;5018;<[2]>
59;14;Undirected;5019;<[2]>
59;187;Undirected;5020;<[2]>
59;151;Undirected;5021;<[2]>
59;91;Undirected;5022;<[2]>
69;79;Undirected;5023;<[2]>
69;71;Undirected;5024;<[2]>
69;78;Undirected;5025;<[2]>
69;66;Undirected;5026;<[2]>
69;62;Undirected;5027;<[2]>
69;80;Undirected;5028;<[2]>
69;212;Undirected;5029;<[2]>
69;65;Undirected;5030;<[2]>
69;67;Undirected;5031;<[2]>
69;64;Undirected;5032;<[2]>
69;73;Undirected;5033;<[2]>
69;63;Undirected;5034;<[2]>
69;74;Undirected;5035;<[2]>
69;75;Undirected;5036;<[2]>
69;57;Undirected;5037;<[2]>
69;59;Undirected;5038;<[2]>
69;103;Undirected;5039;<[2]>
69;161;Undirected;5040;<[2]>
69;149;Undirected;5041;<[2]>
69;186;Undirected;5042;<[2]>
69;176;Undirected;5043;<[2]>
69;81;Undirected;5044;<[2]>
95;82;Undirected;5045;<[2]>
95;91;Undirected;5046;<[2]>
95;83;Undirected;5047;<[2]>
95;85;Undirected;5048;<[2]>
95;90;Undirected;5049;<[2]>
95;84;Undirected;5050;<[2]>
95;203;Undirected;5051;<[2]>
95;81;Undirected;5052;<[2]>
95;98;Undirected;5053;<[2]>
95;86;Undirected;5054;<[2]>
95;49;Undirected;5055;<[2]>
95;161;Undirected;5056;<[2]>
95;9;Undirected;5057;<[2]>
95;152;Undirected;5058;<[2]>
95;172;Undirected;5059;<[2]>
95;39;Undirected;5060;<[2]>
95;113;Undirected;5061;<[2]>
95;149;Undirected;5062;<[2]>
90;82;Undirected;5063;<[2]>
90;91;Undirected;5064;<[2]>
90;83;Undirected;5065;<[2]>
90;92;Undirected;5066;<[2]>
90;85;Undirected;5067;<[2]>
90;95;Undirected;5068;<[2]>
90;84;Undirected;5069;<[2]>
90;96;Undirected;5070;<[2]>
90;81;Undirected;5071;<[2]>
90;203;Undirected;5072;<[2]>
90;28;Undirected;5073;<[2]>
90;152;Undirected;5074;<[2]>
90;182;Undirected;5075;<[2]>
90;211;Undirected;5076;<[2]>
90;8;Undirected;5077;<[2]>
90;194;Undirected;5078;<[2]>
90;12;Undirected;5079;<[2]>
90;149;Undirected;5080;<[2]>
92;82;Undirected;5081;<[2]>
92;91;Undirected;5082;<[2]>
92;83;Undirected;5083;<[2]>
92;90;Undirected;5084;<[2]>
92;84;Undirected;5085;<[2]>
92;72;Undirected;5086;<[2]>
92;88;Undirected;5087;<[2]>
92;203;Undirected;5088;<[2]>
92;85;Undirected;5089;<[2]>
